ProbeID	Ptr	Name	Description
238921_at	8684432	LOC644794	 uncharacterized LOC644794
238922_at	8684645	---	 ---
238923_at	8684839	SPOP	 speckle-type POZ protein
238924_at	8685048	BMS1P5	 BMS1 pseudogene 5
238925_at	8685252	SNTB2	 syntrophin, beta 2 (dystrophin-associated protein A1, 59kDa, basic component 2)
238926_at	8685515	LOC101928399	 uncharacterized LOC101928399
238927_at	8685736	---	 ---
238928_at	8685921	---	 ---
238929_at	8686117	SRSF8	 serine/arginine-rich splicing factor 8
238930_at	8686340	PPM1N	 protein phosphatase, Mg2+/Mn2+ dependent, 1N (putative)
238931_at	8686586	LOC284009 /// METTL16	 uncharacterized LOC284009 /// methyltransferase like 16
238932_at	8686842	TSC22D2	 TSC22 domain family, member 2
238933_at	8687059	IRS1	 insulin receptor substrate 1
238934_at	8687274	RP11-324L17.1	 ---
238935_at	8687472	RPS27L	 ribosomal protein S27-like
238936_at	8687683	TMEM178B	 transmembrane protein 178B
238937_at	8687896	ZNF420	 zinc finger protein 420
238938_at	8688104	---	 ---
238939_at	8688298	ADD1	 adducin 1 (alpha)
238940_at	8688500	KLF12	 Kruppel-like factor 12
238941_at	8688712	TRIM50	 tripartite motif containing 50
238942_at	8688930	---	 ---
238943_at	8689116	FIBCD1	 fibrinogen C domain containing 1
238944_at	8689332	LOC100505715	 uncharacterized LOC100505715
238945_at	8689551	ACER3	 alkaline ceramidase 3
238946_at	8689759	---	 ---
238947_at	8689945	---	 ---
238948_at	8690133	TM9SF1	 transmembrane 9 superfamily member 1
238949_at	8690352	RNF145	 ring finger protein 145
238950_at	8690560	TNFRSF9	 tumor necrosis factor receptor superfamily, member 9
238951_at	8690804	---	 ---
238952_x_at	8690995	ZNF829	 zinc finger protein 829
238953_at	8691205	LOC100506325	 uncharacterized LOC100506325
238954_at	8691426	---	 ---
238955_at	8691616	RFTN2	 raftlin family member 2
238956_at	8691825	EFNA2	 ephrin-A2
238957_at	8692020	PDXDC1	 pyridoxal-dependent decarboxylase domain containing 1
238958_at	8692265	---	 ---
238959_at	8692457	LARP4	 La ribonucleoprotein domain family, member 4
238960_s_at	8692685	LARP4	 La ribonucleoprotein domain family, member 4
238961_s_at	8692914	FNDC3A	 fibronectin type III domain containing 3A
238962_at	8693148	ZNF681	 zinc finger protein 681
238963_at	8693356	RBM18	 RNA binding motif protein 18
238964_at	8693568	FIGN	 fidgetin
238965_at	8693766	AP001062.7 /// C21orf2	 /// chromosome 21 open reading frame 2
238966_at	8694004	CELF4	 CUGBP, Elav-like family member 4
238967_at	8694219	---	 ---
238968_at	8694405	---	 ---
238969_at	8694593	C3orf55	 chromosome 3 open reading frame 55
238970_at	8694818	---	 ---
238971_at	8695004	RP11-1017G21.5	 ---
238972_at	8695204	U91328.20	 ---
238973_s_at	8695393	---	 ---
238974_at	8695582	C2orf69	 chromosome 2 open reading frame 69
238975_at	8695801	MMAB	 methylmalonic aciduria (cobalamin deficiency) cblB type
238976_at	8696040	---	 ---
238977_at	8696227	MCM6	 minichromosome maintenance complex component 6
238978_at	8696458	---	 ---
238979_at	8696646	LOC101927278	 uncharacterized LOC101927278
238980_x_at	8696867	ENTHD2	 ENTH domain containing 2
238981_at	8697080	TMEM223	 transmembrane protein 223
238982_at	8697299	DENR	 density-regulated protein
238983_at	8697511	NSUN7	 NOP2/Sun domain family, member 7
238984_at	8697728	REG4	 regenerating islet-derived family, member 4
238985_at	8697957	---	 ---
238986_at	8698145	LINC-PINT	 long intergenic non-protein coding RNA, p53 induced transcript
238987_at	8698397	B4GALT1	 UDP-Gal
238988_at	8698647	---	 ---
238989_at	8698834	C1GALT1C1	 C1GALT1-specific chaperone 1
238990_x_at	8699052	TRIM61	 tripartite motif containing 61
238991_at	8699271	ASB1	 ankyrin repeat and SOCS box containing 1
238992_at	8699514	POLI	 polymerase (DNA directed) iota
238993_at	8699729	---	 ---
238994_at	8699922	OTUD7B	 OTU deubiquitinase 7B
238995_at	8700128	SULT1A1	 sulfotransferase family, cytosolic, 1A, phenol-preferring, member 1
238996_x_at	8700381	ALDOA	 aldolase A, fructose-bisphosphate
238997_at	8700601	PSORS1C3	 psoriasis susceptibility 1 candidate 3 (non-protein coding)
238998_x_at	8700856	OTUD1	 OTU deubiquitinase 1
238999_at	8701068	---	 ---
239000_at	8701255	BRD4	 bromodomain containing 4
239001_at	8701466	MGST1	 microsomal glutathione S-transferase 1
239002_at	8701693	ASPM	 asp (abnormal spindle) homolog, microcephaly associated (Drosophila)
239003_at	8701949	---	 ---
239004_at	8702140	SQSTM1	 sequestosome 1
239005_at	8702341	---	 ---
239006_at	8702531	SLC26A7	 solute carrier family 26 (anion exchanger), member 7
239007_at	8702776	ZNF616	 zinc finger protein 616
239008_at	8702986	---	 ---
239009_at	8703178	KIAA0754	 KIAA0754
239010_at	8703375	DUXAP10	 double homeobox A pseudogene 10
239011_at	8703597	LOC102724965	 collagen alpha-2(I) chain-like
239012_at	8703823	RNF144B	 ring finger protein 144B
239013_at	8704034	SEC22C	 SEC22 vesicle trafficking protein homolog C (S. cerevisiae)
239014_at	8704280	CCAR1	 cell division cycle and apoptosis regulator 1
239015_at	8704514	THAP7-AS1	 THAP7 antisense RNA 1
239016_at	8704724	---	 ---
239017_at	8704911	---	 ---
239018_at	8705096	DNAJC30	 DnaJ (Hsp40) homolog, subfamily C, member 30
239019_at	8705325	KLF12	 Kruppel-like factor 12
239020_at	8705537	FUT10	 fucosyltransferase 10 (alpha (1,3) fucosyltransferase)
239021_at	8705774	TLR6	 toll-like receptor 6
239022_at	8705978	---	 ---
239023_at	8706166	---	 ---
239024_at	8706354	ZNF148	 zinc finger protein 148
239025_at	8706564	---	 ---
239026_x_at	8706750	AGAP3	 ArfGAP with GTPase domain, ankyrin repeat and PH domain 3
239027_at	8706994	DOCK8	 dedicator of cytokinesis 8
239028_at	8707208	LYPD6	 LY6/PLAUR domain containing 6
239029_at	8707425	TMCC1	 transmembrane and coiled-coil domain family 1
239030_at	8707658	---	 ---
239031_at	8707850	SSTR2	 somatostatin receptor 2
239032_at	8708058	---	 ---
239033_at	8708254	---	 ---
239034_at	8708440	CXorf24	 chromosome X open reading frame 24
239035_at	8708660	MTHFR	 methylenetetrahydrofolate reductase (NAD(P)H)
239036_at	8708890	AGO1	 argonaute RISC catalytic component 1
239037_at	8709110	GNAS	 GNAS complex locus
239038_at	8709319	C1orf52	 chromosome 1 open reading frame 52
239039_at	8709541	---	 ---
239040_at	8709728	HNRNPD	 heterogeneous nuclear ribonucleoprotein D (AU-rich element RNA binding protein 1, 37kDa)
239041_at	8710004	HIST1H2AK	 histone cluster 1, H2ak
239042_at	8710218	TSR1	 TSR1, 20S rRNA accumulation, homolog (S. cerevisiae)
239043_at	8710452	ZNF404	 zinc finger protein 404
239044_at	8710662	ITFG1	 integrin alpha FG-GAP repeat containing 1
239045_at	8710888	---	 ---
239046_at	8711076	---	 ---
239047_at	8711266	FAM122C	 family with sequence similarity 122C
239048_at	8711490	---	 ---
239049_at	8711677	CRIPT	 cysteine-rich PDZ-binding protein
239050_s_at	8711893	CRIPT	 cysteine-rich PDZ-binding protein
239051_at	8712114	FAM21EP /// FAM21FP	 family with sequence similarity 21, member A pseudogene /// family with sequence similarity 21, member F, pseudogene
239052_at	8712428	---	 ---
239053_at	8712623	CIAO1	 cytosolic iron-sulfur assembly component 1
239054_at	8712848	SFMBT1	 Scm-like with four mbt domains 1
239055_at	8713064	---	 ---
239056_at	8713257	SEC22C	 SEC22 vesicle trafficking protein homolog C (S. cerevisiae)
239057_at	8713502	LMOD2	 leiomodin 2 (cardiac)
239058_at	8713717	FOXC2	 forkhead box C2 (MFH-1, mesenchyme forkhead 1)
239059_at	8713948	DNAH1	 dynein, axonemal, heavy chain 1
239060_at	8714166	---	 ---
239061_at	8714354	TPRXL	 tetra-peptide repeat homeobox-like
239062_at	8714574	TNRC6C-AS1	 TNRC6C antisense RNA 1
239063_at	8714795	---	 ---
239064_at	8714982	RP11-378A13.1	 ---
239065_at	8715179	DNAJC22	 DnaJ (Hsp40) homolog, subfamily C, member 22
239066_at	8715410	---	 ---
239067_s_at	8715593	PANX2	 pannexin 2
239068_at	8715792	GNL1	 guanine nucleotide binding protein-like 1
239069_s_at	8716016	---	 ---
239070_at	8716204	---	 ---
239071_at	8716391	RBBP4	 retinoblastoma binding protein 4
239072_at	8716608	EMB	 embigin
239073_at	8716799	ANKFY1	 ankyrin repeat and FYVE domain containing 1
239074_at	8717029	GRAPL	 GRB2-related adaptor protein-like
239075_at	8717246	---	 ---
239076_at	8717436	---	 ---
239077_at	8717617	CSGALNACT2	 chondroitin sulfate N-acetylgalactosaminyltransferase 2
239078_at	8717861	BROX	 BRO1 domain and CAAX motif containing
239079_at	8718084	ADAM7	 ADAM metallopeptidase domain 7
239080_at	8718314	---	 ---
239081_at	8718500	---	 ---
239082_at	8718686	FZD3	 frizzled class receptor 3
239083_at	8718895	ZNF786	 zinc finger protein 786
239084_at	8719105	SNAP29	 synaptosomal-associated protein, 29kDa
239085_at	8719329	JDP2	 Jun dimerization protein 2
239086_at	8719538	IDNK	 idnK, gluconokinase homolog (E. coli)
239087_at	8719760	ANKS4B	 ankyrin repeat and sterile alpha motif domain containing 4B
239088_at	8720004	---	 ---
239089_at	8720190	---	 ---
239090_at	8720376	FAM161A	 family with sequence similarity 161, member A
239091_at	8720611	---	 ---
239092_at	8720796	ITGA8	 integrin, alpha 8
239093_at	8720997	HOGA1	 4-hydroxy-2-oxoglutarate aldolase 1
239094_at	8721218	LOC730961	 uncharacterized LOC730961
239095_at	8721431	GRIN2B	 glutamate receptor, ionotropic, N-methyl D-aspartate 2B
239096_at	8721677	---	 ---
239097_at	8721864	FRRS1L	 ferric-chelate reductase 1-like
239098_at	8722085	KCNRG	 potassium channel regulator
239099_at	8722298	GCOM1 /// POLR2M	 GRINL1A complex locus 1 /// polymerase (RNA) II (DNA directed) polypeptide M
239100_x_at	8722575	PCNX	 pecanex homolog (Drosophila)
239101_at	8722789	ITCH	 itchy E3 ubiquitin protein ligase
239102_s_at	8723003	---	 ---
239103_at	8723199	---	 ---
239104_at	8723388	LOC439933	 uncharacterized LOC439933
239105_at	8723605	---	 ---
239106_at	8723791	CA5BP1	 carbonic anhydrase VB pseudogene 1
239107_at	8724012	LOC145783 /// ZNF280D	 uncharacterized LOC145783 /// zinc finger protein 280D
239108_at	8724266	FAR2	 fatty acyl CoA reductase 2
239109_at	8724477	---	 ---
239110_s_at	8724662	---	 ---
239111_at	8724852	PRDM8	 PR domain containing 8
239112_at	8725063	AC005523.3	 ---
239113_at	8725255	LOC100507468	 uncharacterized LOC100507468
239114_at	8725475	---	 ---
239115_at	8725662	TMED3	 transmembrane emp24 protein transport domain containing 3
239116_at	8725905	ANKRD10	 ankyrin repeat domain 10
239117_at	8726129	---	 ---
239118_at	8726315	KCNA2	 potassium voltage-gated channel, shaker-related subfamily, member 2
239119_at	8726568	DNAJC3-AS1	 DNAJC3 antisense RNA 1 (head to head)
239120_at	8726800	TMEM51-AS1	 TMEM51 antisense RNA 1
239121_at	8727016	---	 ---
239122_at	8727202	---	 ---
239123_at	8727389	TSC22D1	 TSC22 domain family, member 1
239124_at	8727606	---	 ---
239125_at	8727793	SLC25A5-AS1	 SLC25A5 antisense RNA 1
239126_at	8728010	CIRBP-AS1	 CIRBP antisense RNA 1
239127_at	8728220	LOC100288860	 uncharacterized LOC100288860
239128_at	8728440	TMEM221	 transmembrane protein 221
239129_at	8728655	---	 ---
239130_at	8728844	MIR101-1 /// MIR3671	 microRNA 101-1 /// microRNA 3671
239131_at	8729076	---	 ---
239132_at	8729261	NOS1	 nitric oxide synthase 1 (neuronal)
239133_at	8729493	CTDSPL2	 CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase like 2
239134_at	8729769	---	 ---
239135_at	8729955	CPPED1	 calcineurin-like phosphoesterase domain containing 1
239136_at	8730193	UNC5B-AS1	 UNC5B antisense RNA 1
239137_x_at	8730410	C6orf223	 chromosome 6 open reading frame 223
239138_at	8730636	NAA50	 N(alpha)-acetyltransferase 50, NatE catalytic subunit
239139_at	8730875	CPNE9	 copine family member IX
239140_at	8731081	---	 ---
239141_at	8731267	LOC100126784	 uncharacterized LOC100126784
239142_at	8731490	RFESD	 Rieske (Fe-S) domain containing
239143_x_at	8731707	RNF138	 ring finger protein 138, E3 ubiquitin protein ligase
239144_at	8731947	B3GAT2	 beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)
239145_at	8732193	ZNF414	 zinc finger protein 414
239146_at	8732413	CLDND1	 claudin domain containing 1
239147_at	8732626	ARSK	 arylsulfatase family, member K
239148_at	8732841	MARVELD3	 MARVEL domain containing 3
239149_at	8733056	---	 ---
239150_at	8733243	SNTN	 sentan, cilia apical structure protein
239151_at	8733475	BMS1P5	 BMS1 pseudogene 5
239152_at	8733679	---	 ---
239153_at	8733868	HOTAIR	 HOX transcript antisense RNA
239154_at	8734094	RP11-212P7.2	 ---
239155_at	8734286	CXADR	 coxsackie virus and adenovirus receptor
239156_at	8734508	---	 ---
239157_at	8734697	ZSCAN12P1	 zinc finger and SCAN domain containing 12 pseudogene 1
239158_at	8734941	---	 ---
239159_at	8735131	GOSR2	 golgi SNAP receptor complex member 2
239160_at	8735352	---	 ---
239161_at	8735550	FDX1	 ferredoxin 1
239162_at	8735744	DAPK1-IT1 /// DAPK1-IT1	 DAPK1 intronic transcript 1 (non-protein coding) ///
239163_at	8736000	UBE2B	 ubiquitin-conjugating enzyme E2B
239164_at	8736217	---	 ---
239165_at	8736404	---	 ---
239166_at	8736587	---	 ---
239167_at	8736776	---	 ---
239168_at	8736960	LOC400940	 uncharacterized LOC400940
239169_at	8737179	RDM1	 RAD52 motif containing 1
239170_at	8737388	ACTR3	 ARP3 actin-related protein 3 homolog (yeast)
239171_at	8737619	---	 ---
239172_x_at	8737805	---	 ---
239173_at	8737993	INADL	 InaD-like (Drosophila)
239174_at	8738200	LOC100505912	 uncharacterized LOC100505912
239175_at	8738424	---	 ---
239176_at	8738611	---	 ---
239177_at	8738800	IRGQ	 immunity-related GTPase family, Q
239178_at	8739018	FGF9	 fibroblast growth factor 9
239179_at	8739228	---	 ---
239180_at	8739412	LOC100507419	 uncharacterized LOC100507419
239181_at	8739633	CYP2R1	 cytochrome P450, family 2, subfamily R, polypeptide 1
239182_at	8739886	HAGLR	 HOXD antisense growth-associated long non-coding RNA
239183_at	8740128	ANGPTL1	 angiopoietin-like 1
239184_at	8740336	---	 ---
239185_at	8740521	ABCA9	 ATP-binding cassette, sub-family A (ABC1), member 9
239186_at	8740757	SERPINB9P1	 serpin peptidase inhibitor, clade B (ovalbumin), member 9, pseudogene 1
239187_at	8741024	DCAF16	 DDB1 and CUL4 associated factor 16
239188_at	8741245	PPP2R3C	 protein phosphatase 2, regulatory subunit B'', gamma
239189_at	8741488	CASKIN1	 CASK interacting protein 1
239190_at	8741706	VRK3	 vaccinia related kinase 3
239191_at	8741916	---	 ---
239192_at	8742101	PARD3B	 par-3 family cell polarity regulator beta
239193_at	8742330	FUBP3	 far upstream element (FUSE) binding protein 3
239194_at	8742558	DNAJC30	 DnaJ (Hsp40) homolog, subfamily C, member 30
239195_at	8742799	---	 ---
239196_at	8742992	ANKRD22	 ankyrin repeat domain 22
239197_s_at	8743202	EZH1	 enhancer of zeste 1 polycomb repressive complex 2 subunit
239198_at	8743446	EZH1	 enhancer of zeste 1 polycomb repressive complex 2 subunit
239199_at	8743686	---	 ---
239200_at	8743870	---	 ---
239201_at	8744060	CDK15	 cyclin-dependent kinase 15
239202_at	8744270	RAB3B	 RAB3B, member RAS oncogene family
239203_at	8744488	LSMEM1	 leucine-rich single-pass membrane protein 1
239204_at	8744718	LOC102724873 /// ZNF75A	 zinc finger protein 75D-like /// zinc finger protein 75a
239205_s_at	8744977	CR1 /// CR1L	 complement component (3b/4b) receptor 1 (Knops blood group) /// complement component (3b/4b) receptor 1-like
239206_at	8745280	CR1L	 complement component (3b/4b) receptor 1-like
239207_at	8745510	KDM5C	 lysine (K)-specific demethylase 5C
239208_s_at	8745727	YBEY	 ybeY metallopeptidase (putative)
239209_at	8745945	AF131215.8	 ---
239210_at	8746136	LOC102724387	 uncharacterized LOC102724387
239211_at	8746355	---	 ---
239212_at	8746535	LTV1	 LTV1 ribosome biogenesis factor
239213_at	8746750	SERPINB1	 serpin peptidase inhibitor, clade B (ovalbumin), member 1
239214_at	8746994	LOC100130458	 uncharacterized LOC100130458
239215_at	8747223	LOC100289495	 uncharacterized LOC100289495
239216_at	8747444	TEKT1	 tektin 1
239217_x_at	8747646	ABCC3	 ATP-binding cassette, sub-family C (CFTR/MRP), member 3
239218_at	8747888	PDE1C	 phosphodiesterase 1C, calmodulin-dependent 70kDa
239219_at	8748120	AURKB	 aurora kinase B
239220_at	8748327	RP11-736K20.5	 ---
239221_at	8748525	GPR123	 G protein-coupled receptor 123
239222_at	8748745	C9orf9	 chromosome 9 open reading frame 9
239223_s_at	8748965	FBXL20	 F-box and leucine-rich repeat protein 20
239224_at	8749191	FBXL20	 F-box and leucine-rich repeat protein 20
239225_at	8749419	---	 ---
239226_at	8749606	---	 ---
239227_at	8749792	---	 ---
239228_at	8749979	---	 ---
239229_at	8750166	PHEX	 phosphate regulating endopeptidase homolog, X-linked
239230_at	8750402	HES5	 hes family bHLH transcription factor 5
239231_at	8750624	ZNF101	 zinc finger protein 101
239232_at	8750831	MSI2	 musashi RNA-binding protein 2
239233_at	8751046	CCDC88A	 coiled-coil domain containing 88A
239234_at	8751266	---	 ---
239235_at	8751451	---	 ---
239236_at	8751636	---	 ---
239237_at	8751822	TRG-AS1	 T cell receptor gamma locus antisense RNA 1
239238_at	8752053	---	 ---
239239_at	8752238	BANCR	 BRAF-activated non-protein coding RNA
239240_at	8752460	---	 ---
239241_at	8752647	LOC101928424	 uncharacterized LOC101928424
239242_at	8752868	SLC25A5-AS1	 SLC25A5 antisense RNA 1
239243_at	8753081	ZNF638 /// ZNF638-IT1	 zinc finger protein 638 /// ZNF638 intronic transcript 1 (non-protein coding)
239244_at	8753359	LOC100507616	 uncharacterized LOC100507616
239245_at	8753585	---	 ---
239246_at	8753773	FARP1	 FERM, RhoGEF (ARHGEF) and pleckstrin domain protein 1 (chondrocyte-derived)
239247_at	8754031	---	 ---
239248_at	8754216	SDCBP2-AS1	 SDCBP2 antisense RNA 1
239249_at	8754428	---	 ---
239250_at	8754615	ZNF542P	 zinc finger protein 542, pseudogene
239251_at	8754838	---	 ---
239252_at	8755021	COX7B	 cytochrome c oxidase subunit VIIb
239253_at	8755239	---	 ---
239254_at	8755427	CCDC40	 coiled-coil domain containing 40
239255_at	8755642	---	 ---
239256_at	8755827	---	 ---
239257_at	8756014	MOV10L1	 Mov10l1, Moloney leukemia virus 10-like 1, homolog (mouse)
239258_at	8756258	---	 ---
239259_at	8756441	ZNF557	 zinc finger protein 557
239260_at	8756652	CORIN	 corin, serine peptidase
239261_s_at	8756865	CORIN	 corin, serine peptidase
239262_at	8757087	---	 ---
239263_at	8757272	LOC100506813	 uncharacterized LOC100506813
239264_at	8757492	---	 ---
239265_at	8757678	SLC35G1	 solute carrier family 35, member G1
239266_at	8757896	---	 ---
239267_at	8758084	NEK6	 NIMA-related kinase 6
239268_at	8758289	NDUFS1	 NADH dehydrogenase (ubiquinone) Fe-S protein 1, 75kDa (NADH-coenzyme Q reductase)
239269_at	8758555	MIR612 /// NEAT1	 microRNA 612 /// nuclear paraspeckle assembly transcript 1 (non-protein coding)
239270_at	8758831	PLCXD3	 phosphatidylinositol-specific phospholipase C, X domain containing 3
239271_at	8759088	SMAD2	 SMAD family member 2
239272_at	8759294	MMP28	 matrix metallopeptidase 28
239273_s_at	8759503	MMP28	 matrix metallopeptidase 28
239274_at	8759716	---	 ---
239275_at	8759909	FRMPD2 /// FRMPD2P1 /// LOC101930006	 FERM and PDZ domain containing 2 /// FERM and PDZ domain containing 2 pseudogene 1 /// FERM and PDZ domain-containing protein 2-like
